# BUSCO version is: 5.4.2 
# The lineage dataset is: mammalia_odb10 (Creation date: 2021-02-19, number of genomes: 24, number of BUSCOs: 9226)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
2518at40674	Duplicated	TRINITY_DN1618_c1_g2_i2:324-8960	5217.3	2605	https://www.orthodb.org/v10?query=2518at40674	desmoplakin isoform X1
2524at40674	Missing
2573at40674	Duplicated	TRINITY_DN7586_c0_g1_i5:767-8410	417.7	271	https://www.orthodb.org/v10?query=2573at40674	HECT domain E3 ubiquitin protein ligase 1
2573at40674	Duplicated	TRINITY_DN7586_c0_g1_i8:876-8519	417.7	271	https://www.orthodb.org/v10?query=2573at40674	HECT domain E3 ubiquitin protein ligase 1
2601at40674	Duplicated	TRINITY_DN11222_c2_g1_i1:947-9238	6228.6	2653	https://www.orthodb.org/v10?query=2601at40674	Ubiquitin protein ligase E3 component n-recognin 5
2601at40674	Duplicated	TRINITY_DN11222_c2_g1_i2:947-9232	6220.4	2653	https://www.orthodb.org/v10?query=2601at40674	Ubiquitin protein ligase E3 component n-recognin 5
2610at40674	Missing
2612at40674	Missing
2618at40674	Missing
2644at40674	Missing
2655at40674	Complete	TRINITY_DN683_c1_g2_i1:2-4285	2801.0	1274	https://www.orthodb.org/v10?query=2655at40674	ATP-binding cassette sub-family A member 2
2682at40674	Complete	TRINITY_DN1924_c0_g1_i1:252-7379	5677.8	2343	https://www.orthodb.org/v10?query=2682at40674	CCR4-NOT transcription complex subunit 1
2709at40674	Missing
2804at40674	Fragmented	TRINITY_DN7139_c0_g2_i2:281-5257	3189.9	1484	https://www.orthodb.org/v10?query=2804at40674	Dopey family member 1
2837at40674	Fragmented	TRINITY_DN430_c8_g1_i3:3930-8168	2428.4	1251	https://www.orthodb.org/v10?query=2837at40674	Sortilin related receptor 1
2841at40674	Missing
2864at40674	Missing
2905at40674	Missing
2907at40674	Complete	TRINITY_DN2760_c0_g1_i1:119-6853	3773.4	1938	https://www.orthodb.org/v10?query=2907at40674	leucine-rich repeat serine/threonine-protein kinase 2
2911at40674	Missing
2928at40674	Missing
3062at40674	Missing
3076at40674	Missing
3111at40674	Fragmented	TRINITY_DN3118_c0_g1_i1:715-5982	3521.9	1582	https://www.orthodb.org/v10?query=3111at40674	DnaJ heat shock protein family (Hsp40) member C13
3114at40674	Missing
3146at40674	Missing
3185at40674	Missing
3214at40674	Fragmented	TRINITY_DN167_c0_g3_i2:404-5767	3615.9	1633	https://www.orthodb.org/v10?query=3214at40674	Chromodomain-helicase-DNA-binding protein 8
3227at40674	Fragmented	TRINITY_DN19172_c0_g1_i1:577-5475	2537.6	1523	https://www.orthodb.org/v10?query=3227at40674	golgin B1 
3231at40674	Complete	TRINITY_DN18985_c0_g1_i1:847-8469	5384.3	2458	https://www.orthodb.org/v10?query=3231at40674	talin-1 isoform X1
3243at40674	Missing
3256at40674	Missing
3259at40674	Missing
3296at40674	Missing
3334at40674	Missing
3355at40674	Missing
3363at40674	Missing
3365at40674	Missing
3389at40674	Missing
3412at40674	Missing
3429at40674	Complete	TRINITY_DN94_c0_g2_i2:2-5293	3412.2	1617	https://www.orthodb.org/v10?query=3429at40674	Protein tyrosine phosphatase, receptor type B
3460at40674	Complete	TRINITY_DN2598_c0_g1_i1:658-7353	4074.5	1923	https://www.orthodb.org/v10?query=3460at40674	KIAA0100
3481at40674	Complete	TRINITY_DN10338_c0_g1_i1:2-5128	2258.8	1193	https://www.orthodb.org/v10?query=3481at40674	A-kinase anchor protein 13
3493at40674	Missing
3515at40674	Complete	TRINITY_DN2266_c0_g1_i1:276-6683	4816.4	2014	https://www.orthodb.org/v10?query=3515at40674	Small nuclear ribonucleoprotein U5 subunit 200
3559at40674	Missing
3561at40674	Missing
3670at40674	Missing
3681at40674	Missing
3690at40674	Fragmented	TRINITY_DN5093_c0_g2_i1:2-2752	1445.9	798	https://www.orthodb.org/v10?query=3690at40674	Tyrosine-protein kinase receptor
3713at40674	Missing
3749at40674	Missing
3863at40674	Fragmented	TRINITY_DN854_c1_g2_i4:594-3971	1747.8	950	https://www.orthodb.org/v10?query=3863at40674	spatacsin
3907at40674	Duplicated	TRINITY_DN11238_c0_g1_i3:0-7466	3579.4	1995	https://www.orthodb.org/v10?query=3907at40674	unconventional myosin-XVIIIb
3907at40674	Duplicated	TRINITY_DN11238_c0_g1_i6:0-7466	3579.4	1995	https://www.orthodb.org/v10?query=3907at40674	unconventional myosin-XVIIIb
3909at40674	Fragmented	TRINITY_DN3195_c0_g2_i1:0-5717	2475.3	1504	https://www.orthodb.org/v10?query=3909at40674	Human immunodeficiency virus type I enhancer binding protein 1
3953at40674	Missing
3969at40674	Missing
3990at40674	Complete	TRINITY_DN4099_c0_g1_i2:215-6874	3714.8	1855	https://www.orthodb.org/v10?query=3990at40674	integrator complex subunit 1 isoform X1
4023at40674	Missing
4033at40674	Missing
4078at40674	Missing
4102at40674	Duplicated	TRINITY_DN1269_c1_g1_i15:222-7601	4091.6	2068	https://www.orthodb.org/v10?query=4102at40674	nuclear receptor corepressor 1 isoform X1
4102at40674	Duplicated	TRINITY_DN1269_c1_g1_i22:222-7637	3959.5	2026	https://www.orthodb.org/v10?query=4102at40674	nuclear receptor corepressor 1 isoform X1
4102at40674	Duplicated	TRINITY_DN1269_c1_g1_i27:222-7604	4087.6	2067	https://www.orthodb.org/v10?query=4102at40674	nuclear receptor corepressor 1 isoform X1
4102at40674	Duplicated	TRINITY_DN1269_c1_g1_i36:222-7604	4087.6	2067	https://www.orthodb.org/v10?query=4102at40674	nuclear receptor corepressor 1 isoform X1
4102at40674	Duplicated	TRINITY_DN1269_c1_g1_i53:222-7637	3959.5	2026	https://www.orthodb.org/v10?query=4102at40674	nuclear receptor corepressor 1 isoform X1
4102at40674	Duplicated	TRINITY_DN1269_c1_g1_i9:222-7778	4084.4	2068	https://www.orthodb.org/v10?query=4102at40674	nuclear receptor corepressor 1 isoform X1
4125at40674	Missing
4129at40674	Duplicated	TRINITY_DN10005_c0_g1_i1:368-6757	3181.6	1606	https://www.orthodb.org/v10?query=4129at40674	supervillin isoform X1
4129at40674	Duplicated	TRINITY_DN10005_c0_g1_i5:368-6853	3159.7	1616	https://www.orthodb.org/v10?query=4129at40674	supervillin isoform X1
4146at40674	Missing
4173at40674	Missing
4200at40674	Missing
4246at40674	Fragmented	TRINITY_DN11137_c0_g2_i1:1134-4184	1898.2	891	https://www.orthodb.org/v10?query=4246at40674	Leucine rich repeat kinase 1
4259at40674	Duplicated	TRINITY_DN2369_c0_g1_i1:0-6293	3100.0	1736	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4259at40674	Duplicated	TRINITY_DN2369_c0_g1_i2:0-6152	3003.0	1698	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4259at40674	Duplicated	TRINITY_DN2369_c0_g1_i3:0-6275	2979.6	1712	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4259at40674	Duplicated	TRINITY_DN2369_c0_g1_i4:0-6407	3083.2	1750	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4259at40674	Duplicated	TRINITY_DN2369_c0_g1_i5:0-6302	3093.7	1747	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4259at40674	Duplicated	TRINITY_DN2369_c0_g1_i6:0-6266	2986.4	1712	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4259at40674	Duplicated	TRINITY_DN2369_c0_g1_i8:0-6161	2996.5	1709	https://www.orthodb.org/v10?query=4259at40674	nuclear receptor corepressor 2 isoform X1
4351at40674	Missing
4418at40674	Duplicated	TRINITY_DN5930_c0_g1_i1:96-7769	3550.0	2143	https://www.orthodb.org/v10?query=4418at40674	telomerase protein component 1
4418at40674	Duplicated	TRINITY_DN5930_c0_g1_i4:96-7859	3554.4	2108	https://www.orthodb.org/v10?query=4418at40674	telomerase protein component 1
4430at40674	Missing
4478at40674	Duplicated	TRINITY_DN5219_c0_g2_i1:1325-7345	3657.1	1804	https://www.orthodb.org/v10?query=4478at40674	unconventional myosin-X
4478at40674	Duplicated	TRINITY_DN5219_c0_g2_i2:1327-7347	3657.1	1804	https://www.orthodb.org/v10?query=4478at40674	unconventional myosin-X
4482at40674	Missing
4506at40674	Fragmented	TRINITY_DN4785_c0_g1_i4:0-3584	1906.8	981	https://www.orthodb.org/v10?query=4506at40674	protein transport protein Sec16A isoform X1
4523at40674	Fragmented	TRINITY_DN13831_c0_g1_i1:2-3712	1794.1	1034	https://www.orthodb.org/v10?query=4523at40674	neuroblastoma-amplified sequence
4526at40674	Missing
4610at40674	Missing
4646at40674	Missing
4673at40674	Fragmented	TRINITY_DN7266_c0_g1_i1:177-3449	2194.2	985	https://www.orthodb.org/v10?query=4673at40674	Structural maintenance of chromosomes flexible hinge domain containing 1
4731at40674	Fragmented	TRINITY_DN26181_c0_g1_i1:2-2683	1762.1	848	https://www.orthodb.org/v10?query=4731at40674	HEAT repeat-containing protein 1
4845at40674	Missing
4879at40674	Complete	TRINITY_DN6893_c0_g1_i1:511-5766	3021.8	1486	https://www.orthodb.org/v10?query=4879at40674	cytoskeleton-associated protein 5
4881at40674	Missing
4904at40674	Fragmented	TRINITY_DN5219_c0_g3_i1:1344-6122	2231.2	1212	https://www.orthodb.org/v10?query=4904at40674	unconventional myosin-IXb
4959at40674	Fragmented	TRINITY_DN21793_c0_g1_i2:96-4830	1488.9	1375	https://www.orthodb.org/v10?query=4959at40674	centrosomal protein 295 
4980at40674	Duplicated	TRINITY_DN2921_c1_g2_i1:152-6352	4323.4	1921	https://www.orthodb.org/v10?query=4980at40674	Thyroid hormone receptor interactor 12
4980at40674	Duplicated	TRINITY_DN2921_c1_g2_i2:152-6226	4301.1	1915	https://www.orthodb.org/v10?query=4980at40674	Thyroid hormone receptor interactor 12
5030at40674	Complete	TRINITY_DN1631_c0_g1_i2:69-5786	3207.5	1603	https://www.orthodb.org/v10?query=5030at40674	von Willebrand factor A domain containing 8 
5049at40674	Missing
5066at40674	Missing
5073at40674	Complete	TRINITY_DN1722_c0_g3_i1:1170-7451	3399.9	1752	https://www.orthodb.org/v10?query=5073at40674	CREB binding protein
5088at40674	Complete	TRINITY_DN13860_c0_g1_i1:148-5649	3489.2	1646	https://www.orthodb.org/v10?query=5088at40674	laminin subunit beta-1
5111at40674	Missing
5152at40674	Complete	TRINITY_DN4555_c0_g2_i1:1475-7000	3555.7	1626	https://www.orthodb.org/v10?query=5152at40674	proteasome activator complex subunit 4
5169at40674	Missing
5171at40674	Missing
5180at40674	Complete	TRINITY_DN14213_c0_g1_i2:154-5073	2754.6	1297	https://www.orthodb.org/v10?query=5180at40674	Dicer 1, ribonuclease III
5207at40674	Missing
5214at40674	Missing
5296at40674	Complete	TRINITY_DN7155_c0_g2_i1:537-6218	2726.8	1453	https://www.orthodb.org/v10?query=5296at40674	general transcription factor 3C polypeptide 1
5312at40674	Missing
5351at40674	Missing
5359at40674	Missing
5367at40674	Duplicated	TRINITY_DN8437_c0_g2_i1:926-6769	2730.5	1409	https://www.orthodb.org/v10?query=5367at40674	plexin-D1
5367at40674	Duplicated	TRINITY_DN8437_c0_g2_i2:925-6768	2730.5	1409	https://www.orthodb.org/v10?query=5367at40674	plexin-D1
5367at40674	Duplicated	TRINITY_DN8437_c0_g2_i3:926-6697	2730.5	1409	https://www.orthodb.org/v10?query=5367at40674	plexin-D1
5367at40674	Duplicated	TRINITY_DN8437_c0_g2_i4:1825-7668	2730.5	1409	https://www.orthodb.org/v10?query=5367at40674	plexin-D1
5367at40674	Duplicated	TRINITY_DN8437_c0_g2_i7:925-6696	2730.5	1409	https://www.orthodb.org/v10?query=5367at40674	plexin-D1
5367at40674	Duplicated	TRINITY_DN8437_c0_g2_i8:1825-7596	2730.5	1409	https://www.orthodb.org/v10?query=5367at40674	plexin-D1
5376at40674	Missing
5402at40674	Missing
5434at40674	Complete	TRINITY_DN14117_c0_g4_i1:879-6626	3276.3	1657	https://www.orthodb.org/v10?query=5434at40674	Zinc finger NFX1-type containing 1
5496at40674	Missing
5564at40674	Duplicated	TRINITY_DN878_c0_g2_i11:57-6152	3104.6	1636	https://www.orthodb.org/v10?query=5564at40674	Multiple PDZ domain crumbs cell polarity complex component
5564at40674	Duplicated	TRINITY_DN878_c0_g2_i4:57-6152	3104.6	1636	https://www.orthodb.org/v10?query=5564at40674	Multiple PDZ domain crumbs cell polarity complex component
5564at40674	Duplicated	TRINITY_DN878_c0_g2_i8:57-6041	3004.5	1636	https://www.orthodb.org/v10?query=5564at40674	Multiple PDZ domain crumbs cell polarity complex component
5564at40674	Duplicated	TRINITY_DN878_c0_g2_i9:57-6041	3004.5	1636	https://www.orthodb.org/v10?query=5564at40674	Multiple PDZ domain crumbs cell polarity complex component
5567at40674	Fragmented	TRINITY_DN9800_c0_g1_i1:733-3753	1932.5	891	https://www.orthodb.org/v10?query=5567at40674	B-TFIID TATA-box binding protein associated factor 1
5596at40674	Complete	TRINITY_DN14141_c0_g1_i3:415-5292	2465.7	1229	https://www.orthodb.org/v10?query=5596at40674	calcineurin-binding protein cabin-1 isoform X1
5627at40674	Missing
5650at40674	Missing
5673at40674	Missing
5704at40674	Missing
5740at40674	Missing
5773at40674	Missing
5778at40674	Fragmented	TRINITY_DN2218_c1_g7_i1:1-4437	2824.5	1311	https://www.orthodb.org/v10?query=5778at40674	histone-lysine N-methyltransferase 2B
5819at40674	Complete	TRINITY_DN1599_c7_g1_i1:1104-6596	3474.6	1625	https://www.orthodb.org/v10?query=5819at40674	proteasome-associated protein ECM29 homolog isoform X1
5848at40674	Missing
5949at40674	Missing
5993at40674	Duplicated	TRINITY_DN13100_c0_g1_i1:1692-8273	3333.0	1591	https://www.orthodb.org/v10?query=5993at40674	unconventional myosin-XVIIIa isoform X1
5993at40674	Duplicated	TRINITY_DN13100_c0_g1_i3:1543-6975	3333.7	1591	https://www.orthodb.org/v10?query=5993at40674	unconventional myosin-XVIIIa isoform X1
5993at40674	Duplicated	TRINITY_DN13100_c0_g1_i4:1692-8261	3332.4	1588	https://www.orthodb.org/v10?query=5993at40674	unconventional myosin-XVIIIa isoform X1
5993at40674	Duplicated	TRINITY_DN13100_c0_g1_i5:1543-6963	3333.4	1588	https://www.orthodb.org/v10?query=5993at40674	unconventional myosin-XVIIIa isoform X1
5999at40674	Duplicated	TRINITY_DN6541_c0_g1_i1:163-5349	3104.9	1503	https://www.orthodb.org/v10?query=5999at40674	Nebulin related anchoring protein
5999at40674	Duplicated	TRINITY_DN6541_c0_g1_i2:163-5244	2989.9	1470	https://www.orthodb.org/v10?query=5999at40674	Nebulin related anchoring protein
5999at40674	Duplicated	TRINITY_DN6541_c0_g1_i3:163-5911	3104.9	1503	https://www.orthodb.org/v10?query=5999at40674	Nebulin related anchoring protein
5999at40674	Duplicated	TRINITY_DN6541_c0_g1_i4:163-5806	2989.9	1470	https://www.orthodb.org/v10?query=5999at40674	Nebulin related anchoring protein
6011at40674	Missing
6045at40674	Missing
6057at40674	Fragmented	TRINITY_DN4723_c0_g3_i1:154-3402	1717.3	1054	https://www.orthodb.org/v10?query=6057at40674	pecanex-like protein 2
6084at40674	Complete	TRINITY_DN7534_c0_g3_i1:1-4788	2949.1	1424	https://www.orthodb.org/v10?query=6084at40674	Laminin subunit beta 2
6088at40674	Missing
6167at40674	Duplicated	TRINITY_DN2272_c2_g2_i2:36-5696	3472.9	1577	https://www.orthodb.org/v10?query=6167at40674	E3 ubiquitin-protein ligase UBR3
6167at40674	Duplicated	TRINITY_DN2272_c2_g2_i4:36-5708	3468.4	1577	https://www.orthodb.org/v10?query=6167at40674	E3 ubiquitin-protein ligase UBR3
6167at40674	Duplicated	TRINITY_DN2272_c2_g2_i5:36-5708	3468.4	1577	https://www.orthodb.org/v10?query=6167at40674	E3 ubiquitin-protein ligase UBR3
6210at40674	Duplicated	TRINITY_DN5274_c0_g2_i1:543-5681	2603.4	1373	https://www.orthodb.org/v10?query=6210at40674	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
6210at40674	Duplicated	TRINITY_DN5274_c0_g2_i2:543-5696	2603.7	1373	https://www.orthodb.org/v10?query=6210at40674	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
6210at40674	Duplicated	TRINITY_DN5274_c0_g2_i3:543-5708	2594.6	1373	https://www.orthodb.org/v10?query=6210at40674	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
6210at40674	Duplicated	TRINITY_DN5274_c0_g2_i4:543-5693	2594.3	1373	https://www.orthodb.org/v10?query=6210at40674	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
6228at40674	Missing
6241at40674	Missing
6273at40674	Missing
6328at40674	Missing
6358at40674	Missing
6405at40674	Duplicated	TRINITY_DN9139_c0_g1_i11:590-6169	2770.0	1518	https://www.orthodb.org/v10?query=6405at40674	Capicua transcriptional repressor
6405at40674	Duplicated	TRINITY_DN9139_c0_g1_i3:590-6083	2768.4	1518	https://www.orthodb.org/v10?query=6405at40674	Capicua transcriptional repressor
6405at40674	Duplicated	TRINITY_DN9139_c0_g1_i5:590-6013	2773.4	1518	https://www.orthodb.org/v10?query=6405at40674	Capicua transcriptional repressor
6435at40674	Missing
6444at40674	Missing
6446at40674	Missing
6464at40674	Missing
6497at40674	Duplicated	TRINITY_DN5024_c0_g1_i1:210-5450	3205.3	1464	https://www.orthodb.org/v10?query=6497at40674	kinesin family member 13A 
6497at40674	Duplicated	TRINITY_DN5024_c0_g1_i3:210-5555	3192.1	1467	https://www.orthodb.org/v10?query=6497at40674	kinesin family member 13A 
6503at40674	Missing
6586at40674	Fragmented	TRINITY_DN4835_c0_g2_i1:1745-5821	2204.4	1254	https://www.orthodb.org/v10?query=6586at40674	protein NYNRIN
6612at40674	Duplicated	TRINITY_DN886_c0_g1_i10:633-6740	3543.9	1563	https://www.orthodb.org/v10?query=6612at40674	chromodomain-helicase-DNA-binding protein 3
6612at40674	Duplicated	TRINITY_DN886_c0_g1_i11:633-6761	3532.7	1567	https://www.orthodb.org/v10?query=6612at40674	chromodomain-helicase-DNA-binding protein 3
6612at40674	Duplicated	TRINITY_DN886_c0_g1_i1:633-6743	3543.9	1563	https://www.orthodb.org/v10?query=6612at40674	chromodomain-helicase-DNA-binding protein 3
6646at40674	Complete	TRINITY_DN20703_c0_g2_i1:2-4954	2815.2	1439	https://www.orthodb.org/v10?query=6646at40674	Meiosis regulator and mRNA stability factor 1
6651at40674	Duplicated	TRINITY_DN1775_c1_g1_i2:265-5598	3489.6	1638	https://www.orthodb.org/v10?query=6651at40674	serine/threonine-protein kinase MRCK alpha isoform X1
6651at40674	Duplicated	TRINITY_DN1775_c1_g1_i4:265-5460	3235.5	1512	https://www.orthodb.org/v10?query=6651at40674	serine/threonine-protein kinase MRCK alpha isoform X1
6661at40674	Missing
6699at40674	Missing
6732at40674	Fragmented	TRINITY_DN6798_c1_g1_i2:0-2873	1710.7	813	https://www.orthodb.org/v10?query=6732at40674	ubiquitin carboxyl-terminal hydrolase 32 isoform X1
6775at40674	Missing
6776at40674	Missing
6799at40674	Duplicated	TRINITY_DN7420_c0_g1_i11:138-11708	4345.4	3432	https://www.orthodb.org/v10?query=6799at40674	cardiomyopathy-associated protein 5
6799at40674	Duplicated	TRINITY_DN7420_c0_g1_i12:138-11708	4346.5	3432	https://www.orthodb.org/v10?query=6799at40674	cardiomyopathy-associated protein 5
6799at40674	Duplicated	TRINITY_DN7420_c0_g1_i13:138-11708	4345.4	3432	https://www.orthodb.org/v10?query=6799at40674	cardiomyopathy-associated protein 5
6864at40674	Missing
6918at40674	Duplicated	TRINITY_DN25217_c0_g1_i10:97-7380	4031.4	2066	https://www.orthodb.org/v10?query=6918at40674	nucleoprotein TPR
6918at40674	Duplicated	TRINITY_DN25217_c0_g1_i15:97-7380	4031.4	2066	https://www.orthodb.org/v10?query=6918at40674	nucleoprotein TPR
6918at40674	Duplicated	TRINITY_DN25217_c0_g1_i1:97-7380	4031.4	2066	https://www.orthodb.org/v10?query=6918at40674	nucleoprotein TPR
6918at40674	Duplicated	TRINITY_DN25217_c0_g1_i6:97-7380	4031.4	2066	https://www.orthodb.org/v10?query=6918at40674	nucleoprotein TPR
6920at40674	Missing
6972at40674	Complete	TRINITY_DN2781_c0_g1_i7:0-2858	1918.8	892	https://www.orthodb.org/v10?query=6972at40674	protein Wiz isoform X1
7023at40674	Missing
7053at40674	Missing
7088at40674	Missing
7111at40674	Fragmented	TRINITY_DN6818_c0_g2_i1:0-3638	1396.6	894	https://www.orthodb.org/v10?query=7111at40674	zinc finger protein 646
7137at40674	Duplicated	TRINITY_DN17635_c0_g1_i1:174-5975	2743.5	1687	https://www.orthodb.org/v10?query=7137at40674	PHD finger protein 3
7137at40674	Duplicated	TRINITY_DN17635_c0_g1_i2:1433-7234	2743.5	1687	https://www.orthodb.org/v10?query=7137at40674	PHD finger protein 3
7149at40674	Missing
7189at40674	Duplicated	TRINITY_DN1559_c0_g2_i2:27-4886	2875.6	1430	https://www.orthodb.org/v10?query=7189at40674	Transcription factor 20
7189at40674	Duplicated	TRINITY_DN1559_c0_g2_i3:27-4919	2875.6	1430	https://www.orthodb.org/v10?query=7189at40674	Transcription factor 20
7189at40674	Duplicated	TRINITY_DN1559_c0_g2_i4:27-4838	2875.7	1430	https://www.orthodb.org/v10?query=7189at40674	Transcription factor 20
7195at40674	Complete	TRINITY_DN7192_c0_g1_i1:412-5283	2929.6	1387	https://www.orthodb.org/v10?query=7195at40674	nucleoporin NUP188 homolog
7197at40674	Complete	TRINITY_DN5846_c0_g1_i6:343-7884	2501.4	1958	https://www.orthodb.org/v10?query=7197at40674	pericentrin isoform X1
